Date,Zone_Name,temperature_2m_mean,temperature_2m_max,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,relative_humidity_2m_min,dew_point_2m_mean,vpd_mean_kpa,vpd_max_kpa
2019-01-26,Central Cariboo Fire Zone,-1.7281799,0.6072693,0.51164824,2.7424402,87.15716,73.52024,-3.582428,0.06910944,0.16902769
2019-01-27,Central Cariboo Fire Zone,-2.191925,1.1729431,1.0729716,3.7059977,76.928314,60.20884,-5.6922913,0.11996457,0.26459166
2019-01-28,Central Cariboo Fire Zone,-8.834961,-3.3137512,0.0007774459,1.0112033,80.12361,52.57975,-11.638611,0.062257856,0.22679994
2019-01-29,Central Cariboo Fire Zone,-10.315979,-5.2820435,0.076216735,1.2940432,75.32129,51.011734,-13.844971,0.06876211,0.20194939
2019-01-30,Central Cariboo Fire Zone,-4.3003235,-1.7246399,2.188192,1.6036941,80.19898,66.22126,-7.200714,0.087934464,0.18181649
2019-01-31,Central Cariboo Fire Zone,-1.8318787,-0.02822876,5.171932,2.0819035,88.814064,77.846405,-3.4324036,0.059733987,0.13503641
2019-02-01,Central Cariboo Fire Zone,-2.2150269,-0.17373657,10.022671,2.4499626,91.71616,78.98026,-3.380127,0.042999297,0.12677428
2019-02-02,Central Cariboo Fire Zone,-15.128082,-5.570587,2.1397579,2.5296984,76.67328,35.985287,-18.304138,0.043958843,0.2581538
2019-02-03,Central Cariboo Fire Zone,-25.001648,-22.126236,0.84094423,2.0996764,69.59421,53.8913,-28.951797,0.024298236,0.04769056
2019-02-04,Central Cariboo Fire Zone,-25.276184,-19.467041,0.047817845,1.6203963,69.8776,41.91466,-29.173096,0.02347755,0.07580373
2019-02-05,Central Cariboo Fire Zone,-23.90541,-16.983368,0.068281114,1.4039903,70.153206,38.556095,-27.808533,0.026338048,0.099131346
2019-02-06,Central Cariboo Fire Zone,-20.866577,-12.7323,0.13714597,1.3048582,71.17028,36.021267,-24.717667,0.03331431,0.14678869
2019-02-07,Central Cariboo Fire Zone,-14.467316,-10.388855,4.0958858,1.3620275,83.63926,60.218777,-16.625763,0.032564968,0.110201254
2019-02-08,Central Cariboo Fire Zone,-16.822113,-13.64209,0.75123626,1.8424399,75.01523,57.69649,-20.20517,0.040861666,0.0901144
2019-02-09,Central Cariboo Fire Zone,-22.39235,-16.90033,0.05056093,1.7011527,63.970078,39.92234,-27.355759,0.036397412,0.09760876
2019-02-10,Central Cariboo Fire Zone,-24.17749,-17.739304,0.062731035,1.326732,69.39928,39.669674,-28.187515,0.026349347,0.091296524
2019-02-11,Central Cariboo Fire Zone,-21.997772,-15.791351,0.14277124,0.84021306,70.77805,41.691025,-25.870941,0.030569904,0.10397777
2019-02-12,Central Cariboo Fire Zone,-18.543213,-14.159058,1.3683068,1.0510583,78.180115,54.245895,-21.402481,0.030830555,0.093413904
2019-02-13,Central Cariboo Fire Zone,-18.428345,-11.1258545,0.14544043,1.5647199,75.8126,41.585735,-21.64296,0.03451343,0.15256971
2019-02-14,Central Cariboo Fire Zone,-14.300812,-8.525696,0.65937907,0.79543835,74.83504,47.18706,-17.787613,0.05078174,0.16948377
2019-02-15,Central Cariboo Fire Zone,-10.056061,-6.7819214,0.9775588,0.84473807,81.95441,63.520824,-12.550873,0.05132942,0.13405518
2019-02-16,Central Cariboo Fire Zone,-10.025085,-6.508789,0.13397431,1.3531631,82.36209,62.66716,-12.458984,0.050293267,0.14010932
2019-02-17,Central Cariboo Fire Zone,-13.403473,-10.209625,0.11587378,1.9343143,73.570625,56.960804,-17.120697,0.05740975,0.12093809
2019-02-18,Central Cariboo Fire Zone,-15.31842,-7.910675,0.015392638,1.8652267,71.14089,39.331844,-19.367325,0.05353114,0.20427123
2019-02-19,Central Cariboo Fire Zone,-9.993439,-5.948639,2.7542274,1.8485649,82.35957,60.190628,-12.428375,0.05042687,0.15596718
2019-02-20,Central Cariboo Fire Zone,-7.965912,-4.5542603,1.2459033,1.9005234,82.54363,63.602264,-10.414978,0.058523655,0.1585666
2019-02-21,Central Cariboo Fire Zone,-11.425507,-5.6723633,0.33159247,2.943839,72.03566,46.0122,-15.461731,0.0713041,0.21603274
2019-02-22,Central Cariboo Fire Zone,-7.5818176,-3.595398,2.7329369,2.534251,79.195854,58.50099,-10.562408,0.07186273,0.1943345
2019-02-23,Central Cariboo Fire Zone,-10.006958,-6.685364,0.81622726,0.7190886,79.99773,61.785583,-12.802246,0.057117164,0.14148115
2019-02-24,Central Cariboo Fire Zone,-14.116455,-9.027893,0.07072291,1.6441191,72.63523,48.354706,-17.96225,0.056065515,0.15933204
2019-02-25,Central Cariboo Fire Zone,-18.4048,-11.109772,0.0043731728,1.8994138,64.832306,35.58822,-23.396454,0.050282568,0.16845125
2019-02-26,Central Cariboo Fire Zone,-16.970703,-7.809601,0.0,1.5784534,56.80849,27.160082,-23.521973,0.069758154,0.24719122
2019-02-27,Central Cariboo Fire Zone,-14.183685,-4.386322,0.027438026,0.8540982,59.62142,27.649817,-20.336914,0.082272,0.31922045
2019-02-28,Central Cariboo Fire Zone,-10.081146,-2.9997864,0.4157507,1.592605,68.932335,40.071877,-14.701202,0.08819401,0.29342866
2019-03-01,Central Cariboo Fire Zone,-10.837341,-6.2915344,0.26292416,1.5625682,65.39592,45.89002,-16.062927,0.09249155,0.20649336
2019-03-02,Central Cariboo Fire Zone,-17.080261,-10.64386,0.015895342,1.3648255,54.76461,32.395092,-24.036316,0.07238626,0.18351091
2019-03-03,Central Cariboo Fire Zone,-18.281677,-8.415314,0.0001812401,0.7989783,53.698814,24.093555,-25.38266,0.066901594,0.24570745
2019-03-04,Central Cariboo Fire Zone,-16.436554,-5.551361,6.152341e-05,0.71543723,53.608936,22.53986,-23.671555,0.07837311,0.3128342
2019-03-05,Central Cariboo Fire Zone,-13.462402,-3.5865784,0.25159895,0.45991808,57.42833,26.602375,-20.089691,0.0920294,0.3439391
2019-03-06,Central Cariboo Fire Zone,-7.247345,-1.9107361,1.2916824,0.44161952,70.43612,47.11753,-11.7100525,0.10480444,0.28075564
2019-03-07,Central Cariboo Fire Zone,-6.182892,-3.1030579,3.6718965,2.604004,78.90714,62.560337,-9.245392,0.081168175,0.18190897
2019-03-08,Central Cariboo Fire Zone,-8.038239,-2.0003967,0.34993112,1.8334672,73.28303,46.420273,-11.978546,0.08906692,0.28257656
2019-03-09,Central Cariboo Fire Zone,-8.864502,-0.30096436,0.0041517885,1.6116647,68.85686,36.11485,-13.545929,0.097322136,0.38174593
2019-03-10,Central Cariboo Fire Zone,-7.082184,0.3697815,0.029032253,3.0028713,64.303024,36.88569,-12.68515,0.12817404,0.39600098
2019-03-11,Central Cariboo Fire Zone,-1.7258606,1.6522217,4.092965,3.8211799,65.77794,51.481552,-7.2890625,0.1841861,0.33393824
2019-03-12,Central Cariboo Fire Zone,-4.120056,0.17889404,0.9400985,2.6215,69.08399,50.32112,-8.949005,0.13917467,0.307412
2019-03-13,Central Cariboo Fire Zone,-3.9200134,2.5142212,0.033743028,2.607431,61.216934,38.283794,-10.295959,0.1772399,0.4517845
2019-03-14,Central Cariboo Fire Zone,-1.6103821,3.2737732,1.329739,3.5224664,64.60755,45.44552,-7.4117737,0.19211578,0.42149705
2019-03-15,Central Cariboo Fire Zone,-1.1625366,4.4544983,0.046938594,1.8942419,67.458244,45.13131,-6.4222107,0.18256402,0.46070334
2019-03-16,Central Cariboo Fire Zone,-0.44714355,5.9185486,0.016865201,1.8302226,66.68917,42.45961,-5.888275,0.19693601,0.53503895
2019-03-17,Central Cariboo Fire Zone,1.0007019,9.567963,0.0009237398,1.2824361,61.421974,33.867725,-5.5927124,0.2533583,0.7888663
2019-03-18,Central Cariboo Fire Zone,1.86203,11.068207,0.0,1.3529713,55.973267,29.701181,-6.002136,0.30761668,0.9270147
2019-03-19,Central Cariboo Fire Zone,2.946106,11.936523,0.00025287172,1.764526,53.769207,29.098602,-5.5169983,0.3489837,0.9902827
2019-03-20,Central Cariboo Fire Zone,3.596344,12.940826,0.0,1.3035314,54.067398,28.680546,-4.837555,0.3630711,1.0640744
2019-03-21,Central Cariboo Fire Zone,4.565796,13.939392,2.3806206e-05,1.6855472,52.286877,27.818731,-4.379486,0.40375915,1.1493628
2019-03-22,Central Cariboo Fire Zone,4.9045715,12.403534,0.0939195,2.5511973,54.243706,32.665222,-3.5739136,0.39648616,0.9698386
2019-03-23,Central Cariboo Fire Zone,4.110901,8.657837,0.8212351,2.3625298,62.39749,45.62357,-2.436554,0.30820185,0.60999006
2019-03-24,Central Cariboo Fire Zone,2.5245667,8.062653,0.3899,1.378044,71.77685,48.85407,-2.056549,0.20675582,0.5510233
2019-03-25,Central Cariboo Fire Zone,2.1811523,6.3339233,2.2869043,1.7863978,79.30089,59.284897,-1.0319214,0.14796603,0.38962275
2019-03-26,Central Cariboo Fire Zone,1.2998047,3.6185608,8.011578,2.8032424,85.9947,72.92855,-0.78518677,0.09398323,0.21432036
2019-03-27,Central Cariboo Fire Zone,1.2968445,5.2246094,1.0816169,1.1647832,78.14892,59.219646,-2.0917358,0.14660144,0.36134762
2019-03-28,Central Cariboo Fire Zone,1.1828308,8.582916,0.016729126,1.0296229,62.06361,37.052258,-5.2832336,0.2524381,0.7025663
2019-03-29,Central Cariboo Fire Zone,1.9155579,9.816467,1.119497e-05,1.4754351,54.397934,31.497597,-6.3260193,0.31984764,0.83089435
2019-03-30,Central Cariboo Fire Zone,2.6021423,9.608551,0.029062586,1.8096241,52.15723,32.158176,-6.236847,0.35242635,0.8114702
2019-03-31,Central Cariboo Fire Zone,3.0330505,9.072845,0.34569058,1.708999,52.23481,34.422703,-5.8168945,0.3627984,0.75658005
2019-04-01,Central Cariboo Fire Zone,2.3351746,9.712494,0.0,1.3878856,51.846146,31.147667,-6.56308,0.34803104,0.82932925
2019-04-02,Central Cariboo Fire Zone,2.8029175,10.727264,0.0010037853,1.440622,50.230885,29.15225,-6.5426636,0.371891,0.91330147
2019-04-03,Central Cariboo Fire Zone,3.2355347,7.706787,3.2296517,2.5873854,68.05003,49.90333,-2.0966797,0.24618322,0.52678305
2019-04-04,Central Cariboo Fire Zone,4.1355896,9.423187,1.4562876,2.330437,66.330246,46.140152,-1.584137,0.27644724,0.6362452
2019-04-05,Central Cariboo Fire Zone,4.5855103,9.389557,1.6906976,4.1410723,65.70567,47.274513,-1.2839661,0.29060727,0.62143624
2019-04-06,Central Cariboo Fire Zone,2.7319336,6.816986,1.5760225,5.6641994,62.36386,46.900486,-3.750824,0.27981356,0.5253335
2019-04-07,Central Cariboo Fire Zone,2.0024414,7.0228577,1.3148391,3.7544932,61.93192,43.600864,-4.534729,0.2686711,0.565927
2019-04-08,Central Cariboo Fire Zone,2.143036,8.177521,0.59165394,1.9707631,61.253513,40.25975,-4.547882,0.2762227,0.6486647
2019-04-09,Central Cariboo Fire Zone,3.5008545,8.713928,1.1251234,2.877913,59.575348,41.5735,-3.63562,0.31738544,0.65791816
2019-04-10,Central Cariboo Fire Zone,0.723938,3.6071472,3.9139361,2.1159906,77.74898,63.311554,-2.7180786,0.14323878,0.29022264
2019-04-11,Central Cariboo Fire Zone,-0.40637207,3.3214417,1.8434947,1.5989473,78.92735,60.424145,-3.615631,0.12495455,0.3068033
2019-04-12,Central Cariboo Fire Zone,1.4319153,7.6543884,0.09394307,3.0961375,57.47521,37.20514,-6.058441,0.2880898,0.6579503
2019-04-13,Central Cariboo Fire Zone,2.3020935,6.5455017,4.135377,4.726514,66.70338,49.57121,-3.258789,0.24008313,0.48967266
2019-04-14,Central Cariboo Fire Zone,1.1798706,4.751709,2.1177492,3.4975605,59.788174,46.431427,-5.7779236,0.2675224,0.45924726
2019-04-15,Central Cariboo Fire Zone,0.67440796,5.680084,0.69885546,1.8907157,59.81029,41.99049,-6.250183,0.2577919,0.53055453
2019-04-16,Central Cariboo Fire Zone,1.6662292,6.7487793,0.50625706,4.2012243,56.96227,39.893295,-5.955963,0.296514,0.5918747
2019-04-17,Central Cariboo Fire Zone,4.8591003,10.328064,1.5035064,4.265295,54.118008,37.269955,-3.6473694,0.3963142,0.7874001
2019-04-18,Central Cariboo Fire Zone,5.269745,9.280884,9.254714,3.6740973,79.4357,60.38314,1.9995728,0.18279052,0.46352834
2019-04-19,Central Cariboo Fire Zone,3.123169,6.7930603,7.1011558,2.5711322,73.32272,56.784027,-1.1894836,0.20392537,0.4268489
2019-04-20,Central Cariboo Fire Zone,2.426056,8.744293,0.0041237664,2.3987694,47.649784,30.752468,-7.5762024,0.38082117,0.7813743
2019-04-21,Central Cariboo Fire Zone,4.6532288,11.769745,0.05343403,3.52755,45.832203,28.275343,-6.038666,0.4611953,0.990812
2019-04-22,Central Cariboo Fire Zone,6.544159,11.823639,3.498058,5.5082784,59.632862,41.79093,-0.75375366,0.391936,0.80697346
2019-04-23,Central Cariboo Fire Zone,4.8815002,10.103821,1.5344598,3.2082436,57.775425,40.452213,-2.7481995,0.36529392,0.7363274
2019-04-24,Central Cariboo Fire Zone,2.2850647,7.082367,0.21760309,3.3472304,41.855774,29.94415,-9.3703,0.41873583,0.70583993
2019-04-25,Central Cariboo Fire Zone,2.7796326,9.777069,0.0041610654,1.7855808,40.114677,24.765116,-9.46405,0.44674245,0.9101454
2019-04-26,Central Cariboo Fire Zone,2.5471802,9.121613,1.941552,3.9989648,51.137333,32.451828,-6.546051,0.35853297,0.7818881
2019-04-27,Central Cariboo Fire Zone,-0.5701904,3.623291,3.0552387,3.3716202,64.46737,47.74216,-6.449463,0.20819062,0.41385517
2019-04-28,Central Cariboo Fire Zone,1.032959,6.885803,0.44950733,1.5132966,47.972233,31.804922,-8.772003,0.34248465,0.67787915
2019-04-29,Central Cariboo Fire Zone,1.8023987,7.2497253,0.50646436,1.6034365,48.69012,33.27173,-7.8716125,0.35697556,0.6800734
2019-04-30,Central Cariboo Fire Zone,2.7537537,8.0589905,0.8879198,2.2372196,51.73482,35.799034,-6.202484,0.3593946,0.6914999
2019-05-01,Central Cariboo Fire Zone,4.323242,9.258331,2.151086,3.6545227,56.511093,40.274082,-3.5692444,0.3618062,0.6977484
2019-05-02,Central Cariboo Fire Zone,6.868866,13.327698,0.82058585,4.2005167,52.489132,34.082127,-2.188263,0.47172254,1.0086626
2019-05-03,Central Cariboo Fire Zone,6.8436584,11.894684,0.24749993,3.2401724,57.596104,41.00994,-0.947937,0.42028785,0.821645
2019-05-04,Central Cariboo Fire Zone,7.1831665,11.514343,0.74100167,3.2191625,59.756004,44.65622,-0.12319946,0.40828717,0.75172067
2019-05-05,Central Cariboo Fire Zone,7.1469727,13.070923,0.777824,3.2319021,54.99242,37.00924,-1.2960205,0.4554832,0.94784325
2019-05-06,Central Cariboo Fire Zone,7.3588257,13.831207,0.15758379,2.8942447,52.055866,33.827427,-1.8458252,0.49229658,1.0463064
2019-05-07,Central Cariboo Fire Zone,8.675262,14.081787,0.053024106,2.1211789,52.223198,36.514038,-0.5805969,0.536589,1.020289
2019-05-08,Central Cariboo Fire Zone,9.873993,15.47464,0.03058474,1.5411534,52.884396,36.641262,0.70578,0.5736949,1.1139488
2019-05-09,Central Cariboo Fire Zone,11.023987,20.159393,0.0,2.025596,47.867954,26.662102,0.38720703,0.6854367,1.7318397
2019-05-10,Central Cariboo Fire Zone,13.323334,22.001862,0.00094762165,1.8376777,46.258118,26.765589,2.0167236,0.8221138,1.9364872
2019-05-11,Central Cariboo Fire Zone,12.9644165,20.727448,0.17893916,3.6027858,44.3617,27.110422,1.1048584,0.8313966,1.7826406
2019-05-12,Central Cariboo Fire Zone,10.395172,16.811005,0.0065623936,2.6097388,41.55784,27.37874,-2.1208801,0.73687446,1.3904376
2019-05-13,Central Cariboo Fire Zone,10.48053,17.54596,0.16992612,2.8901818,40.687935,25.733906,-2.3302307,0.7521174,1.4896269
2019-05-14,Central Cariboo Fire Zone,8.130463,11.694946,4.366735,3.675999,66.43293,52.32902,2.248291,0.36330926,0.6552849
2019-05-15,Central Cariboo Fire Zone,7.522705,13.3078,0.47348168,1.5463772,60.88857,41.398193,0.45639038,0.40612954,0.89555013
2019-05-16,Central Cariboo Fire Zone,10.468964,15.430908,1.2416954,2.1624057,61.756824,44.64868,3.4385376,0.4845752,0.9704391
2019-05-17,Central Cariboo Fire Zone,8.219238,11.206116,7.668079,2.2998364,85.41322,69.910515,5.916809,0.1588344,0.4004333
2019-05-18,Central Cariboo Fire Zone,7.7876587,12.577545,2.1827955,1.5861608,77.5525,56.314003,4.108673,0.23734933,0.6364524
2019-05-19,Central Cariboo Fire Zone,8.991089,13.677216,1.6449965,1.1331328,70.07916,51.386494,3.8268738,0.3433026,0.76100826
2019-05-20,Central Cariboo Fire Zone,8.611572,12.79837,2.5454817,2.4800806,64.984566,49.184895,2.3967285,0.3915707,0.7511135
2019-05-21,Central Cariboo Fire Zone,9.134064,14.683716,1.9372177,1.6928983,63.291187,43.902348,2.5214539,0.4252715,0.9373523
2019-05-22,Central Cariboo Fire Zone,11.301971,17.841736,0.54593724,1.8534304,55.873535,36.631233,2.8051758,0.59098446,1.294966
2019-05-23,Central Cariboo Fire Zone,11.23056,16.881195,1.9475197,2.0100012,58.071262,40.262897,3.283722,0.55889684,1.1488571
2019-05-24,Central Cariboo Fire Zone,9.47525,15.048676,4.7780523,2.3131099,72.677315,50.385292,4.8123474,0.32389534,0.84875774
2019-05-25,Central Cariboo Fire Zone,9.260468,15.001373,5.9859967,1.1284577,71.6564,49.11448,4.4030457,0.331172,0.86785114
2019-05-26,Central Cariboo Fire Zone,11.277435,19.510101,0.031546105,0.7544308,49.01963,28.906567,0.9498291,0.6816685,1.6126148
2019-05-27,Central Cariboo Fire Zone,13.364716,22.36325,0.00025906783,1.4083592,39.518635,22.428719,-0.13397217,0.9277118,2.0967817
2019-05-28,Central Cariboo Fire Zone,15.390106,23.69168,0.007632494,2.2134418,39.631073,23.658735,1.7227478,1.055642,2.236143
2019-05-29,Central Cariboo Fire Zone,15.554657,23.1904,0.20106949,2.3962493,43.779957,27.223501,3.272461,0.9935232,2.0682747
2019-05-30,Central Cariboo Fire Zone,15.977753,23.631592,0.40974376,2.0865588,47.11037,29.307281,4.702362,0.9603194,2.0632157
2019-05-31,Central Cariboo Fire Zone,16.543701,23.986298,0.098931834,2.594964,43.468697,27.442762,4.067871,1.064146,2.163268
2019-06-01,Central Cariboo Fire Zone,16.098236,22.379791,0.11061258,3.7959795,45.22406,30.582254,4.227936,1.0022504,1.8782759
2019-06-02,Central Cariboo Fire Zone,12.201996,17.591522,0.94733703,3.2845218,51.871925,36.66193,2.594757,0.68407077,1.27409
2019-06-03,Central Cariboo Fire Zone,10.809509,15.455048,1.35455,3.8100646,49.173775,36.310287,0.56259155,0.6588017,1.1183615
2019-06-04,Central Cariboo Fire Zone,8.964661,13.9687195,1.1111228,3.0114458,51.204437,36.776836,-0.5827637,0.5588666,1.0086389
2019-06-05,Central Cariboo Fire Zone,7.7201843,12.175049,5.1700697,3.006721,66.980705,49.710983,1.9720154,0.34752643,0.71351844
2019-06-06,Central Cariboo Fire Zone,6.0646973,11.003265,2.7791467,2.3883297,60.917587,43.60779,-0.9142456,0.36710358,0.7404293
2019-06-07,Central Cariboo Fire Zone,6.23999,10.617676,5.099648,2.3739324,73.75713,54.82879,1.901123,0.24950677,0.57806665
2019-06-08,Central Cariboo Fire Zone,8.220917,13.5208435,2.8555663,3.1827857,66.71446,46.910637,2.3940125,0.36248523,0.82265687
2019-06-09,Central Cariboo Fire Zone,9.3688965,15.004974,0.39827514,2.930058,58.842743,40.617607,1.7206421,0.48441553,1.0129999
2019-06-10,Central Cariboo Fire Zone,10.143646,14.502533,3.5094967,2.6565883,77.489204,58.19434,6.3838806,0.2790963,0.6904162
2019-06-11,Central Cariboo Fire Zone,15.411713,22.591858,0.26708955,1.9798405,58.968956,37.67544,7.4300537,0.71848536,1.7082081
2019-06-12,Central Cariboo Fire Zone,16.42334,23.655487,2.011175,2.7011764,58.28294,37.248604,8.207489,0.7792913,1.8340782
2019-06-13,Central Cariboo Fire Zone,15.011536,21.075836,3.7315023,2.5689094,65.479645,44.7279,8.592804,0.5891291,1.3810364
2019-06-14,Central Cariboo Fire Zone,14.430023,19.997131,0.25463948,2.4417293,54.802227,38.536617,5.4471436,0.74294543,1.4369318
2019-06-15,Central Cariboo Fire Zone,15.576324,22.826935,0.13019495,1.7548369,48.19605,30.678602,4.6610107,0.9167541,1.9272482
2019-06-16,Central Cariboo Fire Zone,16.268402,23.239624,2.166249,2.1995695,53.63799,34.80573,6.845642,0.8575555,1.8583076
2019-06-17,Central Cariboo Fire Zone,16.568695,22.5354,0.91341496,4.087642,54.51192,37.626522,7.36084,0.8576304,1.7037014
2019-06-18,Central Cariboo Fire Zone,12.57785,17.636566,2.472449,3.6763685,51.74804,37.381805,2.9090576,0.7029871,1.2631928
2019-06-19,Central Cariboo Fire Zone,7.525696,11.598877,4.631835,2.8392646,66.9365,50.921448,1.7770996,0.34339863,0.6703612
2019-06-20,Central Cariboo Fire Zone,7.1976013,10.606262,3.3230898,3.2560825,72.01736,57.217728,2.4892273,0.2841732,0.5470782
2019-06-21,Central Cariboo Fire Zone,12.234558,19.088684,0.3264796,2.212092,60.70031,39.141327,4.859436,0.5597867,1.3447213
2019-06-22,Central Cariboo Fire Zone,13.40097,18.468597,2.8824008,2.99802,61.68268,44.62555,6.191864,0.58913314,1.177035
2019-06-23,Central Cariboo Fire Zone,10.351654,13.826477,2.659564,2.6598012,63.08579,50.18968,3.6296997,0.46408564,0.7873479
2019-06-24,Central Cariboo Fire Zone,9.804291,14.531586,3.5857315,2.22421,68.21318,49.98403,4.2212524,0.38524067,0.827561
2019-06-25,Central Cariboo Fire Zone,10.600342,16.538208,2.284587,1.175675,67.33569,45.758038,4.796692,0.41752988,1.0206949
2019-06-26,Central Cariboo Fire Zone,11.12915,17.106659,2.9815865,1.2697203,70.55154,47.899178,5.975067,0.3899054,1.016417
2019-06-27,Central Cariboo Fire Zone,10.494965,15.42868,8.371101,1.7198924,78.80657,57.08221,6.970581,0.26900613,0.75234246
2019-06-28,Central Cariboo Fire Zone,8.733765,10.620911,13.713499,2.3339436,88.34429,77.84086,6.913086,0.13142675,0.28363687
2019-06-29,Central Cariboo Fire Zone,10.304962,15.236664,3.7792964,1.8164535,78.46081,56.811863,6.7217712,0.26994717,0.7478043
2019-06-30,Central Cariboo Fire Zone,13.07431,19.655487,0.25268987,1.5878501,62.31878,40.98694,6.0317993,0.5671277,1.3507363
2019-07-01,Central Cariboo Fire Zone,12.66153,17.744202,6.209435,2.6504436,73.40568,52.958065,8.027985,0.38958824,0.9554337
2019-07-02,Central Cariboo Fire Zone,14.036285,21.156158,0.26709983,1.357273,51.684093,32.9867,4.2413025,0.7742011,1.6826777
2019-07-03,Central Cariboo Fire Zone,12.380585,17.709381,7.467146,2.1808078,68.948784,48.941727,6.8407288,0.44656384,1.0347339
2019-07-04,Central Cariboo Fire Zone,11.136566,13.855072,12.112548,1.292334,87.690865,73.36735,9.170807,0.1630565,0.42176318
2019-07-05,Central Cariboo Fire Zone,10.690491,14.059387,8.694342,0.86695486,84.181725,67.47517,8.128693,0.20341504,0.52195084
2019-07-06,Central Cariboo Fire Zone,10.681641,13.659393,11.062762,1.7890598,87.84608,72.221725,8.749054,0.15620124,0.43434417
2019-07-07,Central Cariboo Fire Zone,11.368591,15.140717,6.7537622,1.4771365,86.52778,67.65791,9.200775,0.18123174,0.55656123
2019-07-08,Central Cariboo Fire Zone,13.395416,19.279022,1.9088559,1.8219081,74.697914,51.356297,8.993988,0.38888156,1.0876423
2019-07-09,Central Cariboo Fire Zone,15.361237,21.12326,2.5806916,1.7684371,67.285904,46.86926,9.329254,0.5709964,1.3314016
2019-07-10,Central Cariboo Fire Zone,13.546509,17.759705,10.133736,2.947347,78.70988,60.103653,9.919037,0.33045733,0.8110968
2019-07-11,Central Cariboo Fire Zone,13.308228,18.411102,2.094138,2.0637665,71.18538,51.374912,8.198029,0.44035602,1.0298542
2019-07-12,Central Cariboo Fire Zone,14.339813,19.668121,1.2113378,1.8863511,66.6588,47.561764,8.216797,0.5448619,1.2011881
2019-07-13,Central Cariboo Fire Zone,14.0772705,19.248535,3.8883357,1.9593495,67.572914,48.654255,8.167084,0.5209861,1.1458814
2019-07-14,Central Cariboo Fire Zone,12.696259,17.417297,5.2351575,2.1503963,74.66118,55.11107,8.31134,0.37204242,0.8930967
2019-07-15,Central Cariboo Fire Zone,13.281342,18.35788,3.4481547,1.7735109,72.165726,52.164948,8.373871,0.42462826,1.009747
2019-07-16,Central Cariboo Fire Zone,13.393921,19.004883,1.6385926,2.1220272,70.71455,49.45052,8.182526,0.45006025,1.1111094
2019-07-17,Central Cariboo Fire Zone,11.953339,16.6781,14.104904,4.0260644,75.70569,55.770863,7.7975464,0.3396963,0.83971334
2019-07-18,Central Cariboo Fire Zone,8.489319,12.595306,7.2179275,3.249091,77.62987,59.05185,4.8041687,0.24809575,0.59726113
2019-07-19,Central Cariboo Fire Zone,10.069763,14.7595215,1.6801795,2.5219498,69.49853,51.08221,4.742401,0.37630123,0.8213895
2019-07-20,Central Cariboo Fire Zone,12.689575,18.461578,0.10790346,1.4641494,63.689487,44.004642,5.982483,0.5329028,1.1897098
2019-07-21,Central Cariboo Fire Zone,15.648529,22.772797,0.008281969,3.3740623,54.007236,34.650463,6.3695374,0.8176897,1.8108754
2019-07-22,Central Cariboo Fire Zone,17.121521,24.840149,0.46406296,3.2051206,51.000553,31.73487,6.900299,0.95681345,2.1419828
2019-07-23,Central Cariboo Fire Zone,17.32724,24.183807,1.375085,3.1114266,52.774006,34.601025,7.5904236,0.93426275,1.9730844
2019-07-24,Central Cariboo Fire Zone,13.781158,18.810028,3.1316586,4.1272287,58.69196,42.605175,5.830261,0.6510325,1.2463199
2019-07-25,Central Cariboo Fire Zone,13.805176,19.755646,0.43794513,2.8103023,61.101925,41.884335,6.4361267,0.6140083,1.3384881
2019-07-26,Central Cariboo Fire Zone,15.374603,21.725983,2.4615128,3.8492458,60.369747,40.562447,7.7394104,0.6923057,1.545432
2019-07-27,Central Cariboo Fire Zone,12.740265,16.593567,9.728531,3.2976687,72.05523,56.198162,7.83078,0.4114902,0.8271451
2019-07-28,Central Cariboo Fire Zone,13.396118,18.683441,0.17092294,1.8210787,63.523952,45.32951,6.6145325,0.56064594,1.1778047
2019-07-29,Central Cariboo Fire Zone,14.282684,20.473083,0.6131652,1.9783595,63.204502,42.747627,7.3809204,0.5990925,1.3784319
2019-07-30,Central Cariboo Fire Zone,12.891571,16.9169,5.6092925,1.9469502,76.339645,58.91074,8.828827,0.35187232,0.79201543
2019-07-31,Central Cariboo Fire Zone,13.339081,19.03888,1.659407,1.9389888,70.21422,48.82187,8.02536,0.4561149,1.1273155
2019-08-01,Central Cariboo Fire Zone,12.05484,16.44931,7.526749,1.9316287,79.29911,59.671314,8.579315,0.29139483,0.75460243
2019-08-02,Central Cariboo Fire Zone,12.495819,17.075409,14.385338,3.9529767,77.103355,57.39834,8.59259,0.33179152,0.82945824
2019-08-03,Central Cariboo Fire Zone,12.316254,18.985016,1.472393,1.8882757,69.00997,45.029377,6.7920837,0.44380248,1.206792
2019-08-04,Central Cariboo Fire Zone,14.570648,22.40805,0.031027542,1.4348507,59.767998,36.580753,6.83609,0.6673582,1.7189202
2019-08-05,Central Cariboo Fire Zone,16.872406,24.567108,0.07645142,1.7819625,55.109997,34.310276,7.8035583,0.86283827,2.0278468
2019-08-06,Central Cariboo Fire Zone,18.340424,26.078033,0.42551625,2.1174402,52.048325,32.49157,8.324707,1.0111015,2.2797441
2019-08-07,Central Cariboo Fire Zone,18.787811,26.90866,0.15432718,2.5076911,50.18822,30.68011,8.201019,1.0801549,2.4582767
